Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Clean Water Works-Fire Alarm,17-1754NW,AI,,100416,,,,01/01/2020,,,,$412.50,,,,,"FA,EOL",1800 Bantree Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Clean Water Works-Route,17-1754NW,AI,,100416,,,,01/01/2020,,,,$412.50,,,,,"FE,ELU",1800 Bantree Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,UFCW - United Food and Commercial Workers-Route,19-1891JP,AI,,100330,,,,01/01/2020,,,,$285.00,,,,,FE,20 Hamilton Avenue North,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Sprinkler,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,BFP,201 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Fire Alarm,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,201 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Route,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU",201 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Sprinkler,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,BFP,202 Sparks Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Fire Alarm,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,202 Sparks Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Route,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",202 Sparks Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Main and Main Development - c/o Gold Key Property Management-Route,17-1634JH,SAI,,NA,,,,01/01/2020,,,,$340.00,,,,,FLCS,"216 Elgin Street, old Quizno's",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Main and Main Development - c/o Gold Key Property Management-Route,17-1634JH,AI,,NA,,,,01/01/2020,,,,$340.00,,,,,FLCS,"216 Elgin Street, old Quizno's",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Orchardview by the Mississippi-Route,17-1216NW,SAI,,NA,,,,01/01/2020,,,,$300.00,,,,,FLCS,"219 Paterson Street, Almonte, Ontario",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,17-1701Js,AI,,100174,,,,01/01/2020,,,,"$2,808.00",,,,,FE,"22 Eddy Street, 7th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Val Roca Management-Fire Alarm,18-1518JP,AI,,100220,,,,01/01/2020,,,,$920.00,,,,,"FA,EOL",222 Bruyere Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Val Roca Management-Route,18-1518JP,AI,,100220,,,,01/01/2020,,,,$920.00,,,,,"FE,ELU",222 Bruyere Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Limited-Fire Alarm,18-1821JP,AI,,NA,,,,01/01/2020,,,,"$1,615.00",,,,,"FA,EOL",2400 Sheffield Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Limited-Route,18-1821JP,AI,,NA,,,,01/01/2020,,,,"$1,615.00",,,,,ELU,2400 Sheffield Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ottawa Preston Holdings Ltd.-Bi Spr only,"Oct 17, 2018",BI,,NA,,,,01/01/2020,,,,$175.00,,,,,,2447 Kaladar Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ottawa Preston Holdings Ltd.-Route,"Oct 17, 2018",AI,,NA,,,,01/01/2020,,,,$400.00,,,,,"FE,ELU",2447 Kaladar Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Skyline Commercial Real Estate Holdings Inc.-AI of Monitoring Equipment,15-1718DD,AI,,100121,,,,01/01/2020,,,,$200.00,,,,,,2525 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Skyline Commercial Real Estate Holdings Inc.-Monitoring Services,15-1718DD,MONITORING,,100121,,,,01/01/2020,,,,$900.00,,,,,,2525 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ultimate Currency Exchange-Route,"Jan 22, 2018",MI,,NA,,,,01/01/2020,,,,$79.00,,,,,"FE,ELU",2573 Carling and 1 FE at 2255 Carling Café,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ultimate Currency Exchange-Route,"Jan 22, 2018",AI,,NA,,,,01/01/2020,,,,$129.00,,,,,"FE,ELU",2573 Carling and 1 FE at 2255 Carling Café,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Baitun Naseer Mosque-AI of Monitoring Equipment,16-0904-0100,AI,,100953,,,,01/01/2020,,,,$190.00,,,,,,"2620 Market Street, Cumberland",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Baitun Naseer Mosque-Monitoring Services ,16-0904-0100,MONITORING,,100953,,,,01/01/2020,,,,$828.00,,,,, FACP,"2620 Market Street, Cumberland",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Skyline Commercial Real Estate Holdings Inc.-Sprinkler,18-1704JP,AI,,100121,,,,01/01/2020,,,,"$3,140.00",,,,,BFP,2781 Lancaster Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Skyline Commercial Real Estate Holdings Inc.-Fire Alarm,18-1704JP,AI,,100121,,,,01/01/2020,,,,"$3,140.00",,,,,"FA,EOL",2781 Lancaster Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Skyline Commercial Real Estate Holdings Inc.-Route,18-1704JP,AI,,100121,,,,01/01/2020,,,,"$3,140.00",,,,,"FE,ELU,FHC",2781 Lancaster Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Michanie Construction Inc.-Monitoring Services,,MONITORING,,100373,,,,01/01/2020,,,,0,,,,,,2825 Sheffield Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Port of Johnstown-Fire Alarm,18-1350JS,AI,,100386,,,,01/01/2020,,,,"$4,700.00",,,,,"FA,EOL","3035 County Road #2, Johnstown",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Port of Johnstown-Route,18-1350JS,AI,,100386,,,,01/01/2020,,,,"$4,700.00",,,,,FHC,"3035 County Road #2, Johnstown",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Federation of Students-Fire Alarm,18-1459,AI,,100348,,,,01/01/2020,,,,"$1,400.00",,,,,"FA,EOL",338 Somerset Street West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,nan-NA,,,,NA,,,,01/01/2020,,,,$0.00,,,,,,400,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Windmill Dream Ontario Holdings LP-Fire Alarm,,AI,,100394,,,,01/01/2020,,,,$0.00,,,,,FA,6 Booth Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Windmill Dream Ontario Holdings LP-Route,,AI,,100394,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU",6 Booth Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Bridgeport-NA,,MI,,NA,,,,01/01/2020,,,,$750.00,,,,,,"640646-648 O'Brien Rd, Renfrew",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Sprinkler,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,BFP,65 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Fire Alarm,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,65 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Route,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",65 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge-Fire Alarm,Q670Alex2019,AI,,NA,,,,01/01/2020,,,,$860.00,,,,,FA,670 Alexandre Tache Blvd.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge-Route,Q670Alex2019,AI,,NA,,,,01/01/2020,,,,$860.00,,,,,"FE,ELU",670 Alexandre Tache Blvd.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Sprinkler,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,BFP,71 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Fire Alarm,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,71 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dehavland Capital Corporation-Route,19-1610JH,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU",71 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Rental of hearing impaired pagers,,QI,,100174,,,,01/01/2020,,,,$247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Rental of hearing impaired pagers,,QI,,100174,,,,01/01/2020,,,,$247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Rental of hearing impaired pagers,,QI,,100174,,,,01/01/2020,,,,$247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Rental of hearing impaired pagers,,QI,,100174,,,,01/01/2020,,,,$247.41,,,,,,875 Heron Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Tamir Foundation-Fire Alarm,Bill,AI,,NA,,,,01/01/2020,,,,$150.00,,,,,"LSA,LSA",959 Hare Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Tamir Foundation-Route,Bill,AI,,NA,,,,01/01/2020,,,,$150.00,,,,,FE,959 Hare Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ann and Gary Joyce-Monitoring Services,,MONITORING,,100422,,,,01/01/2020,,,,$276.00,,,,,,"97 River Road, Landsdown, Ontario",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Bank Note Company Limited-Route,18-1697BS,SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,FLCS,975 Gladstone Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Winterization of 8 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Fire hydrant x 8,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,"$1,400.00",,,,,,"Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Fire Alarm,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,"$1,890.00",,,,,FA,"Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Route,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,"$1,890.00",,,,,"FE,ELU","Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Winterization of 4 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Fire hydrant x 4,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$700.00,,,,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Route,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$345.00,,,,,"FE,ELU","Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"BGIS-6"" Wet Spr x 4, 4"" Wet Spr x 1",17-1187JP,SAI,,100174,,,,01/01/2020,,,,$575.00,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Winterization of 9 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Fire hydrant x 9,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,"$1,575.00",,,,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Fire Alarm,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,"$1,290.00",,,,,FA,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Route,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,"$1,290.00",,,,,"FE,ELU","Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Fire Alarm,"Jan 25, 2019",AI,,NA,,,,01/01/2020,,,,$995.00,,,,,FA,"Heron Gate Mall, 1670 Heron and 1736 Walkley",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Riocan Management-Winterization of 9 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Innes and Belcourt, Lowes Orleans, 3752 Innes  Roa",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
